"Año","Estado","Fondo","Mdp","Población","Percápita"
2010,"Querétaro","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",122," 1,848,191.3","   66.0"
2010,"Quintana Roo","Apoyos para infraestructura educativa",158.8," 1,350,944.9","  117.6"
2010,"Quintana Roo","Fondo de aportaciones para la educación básica y formal",3091.9," 1,350,944.9","2,288.7"
2010,"Quintana Roo","Fondo para la infraestructura social municipal",240.6," 1,350,944.9","  178.1"
2010,"Quintana Roo","Fondo de aportaciones para la infraestructura social",273.8," 1,350,944.9","  202.7"
2010,"Quintana Roo","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",480.4," 1,350,944.9","  355.6"
2010,"Quintana Roo","Apoyos para la educaciónn superior",54.3," 1,350,944.9","   40.2"
2010,"Quintana Roo","Fondo de aportaciones para la educación tecnológica y de adultos",94.5," 1,350,944.9","   69.9"
2010,"Quintana Roo","Fondo para la infraestructura social estatal",33.2," 1,350,944.9","   24.6"
2010,"Quintana Roo","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",130.2," 1,350,944.9","   96.3"
2010,"Quintana Roo","Total",5364.5," 1,350,944.9","3,970.9"
2010,"Quintana Roo","Fondo de aportaciones para los servicios de salud",834.1," 1,350,944.9","  617.4"
2010,"Quintana Roo","Fondo de aportaciones múltiples",267.8," 1,350,944.9","  198.2"
2010,"Quintana Roo","Apoyos alimentarios",54.7," 1,350,944.9","   40.5"
2010,"Quintana Roo","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",191.9," 1,350,944.9","  142.0"
2010,"San Luis Potosí","Fondo de aportaciones múltiples",328.5," 2,616,458.6","  125.6"
2010,"San Luis Potosí","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",438.7," 2,616,458.6","  167.7"
2010,"San Luis Potosí","Fondo para la infraestructura social estatal",162.8," 2,616,458.6","   62.2"
2010,"San Luis Potosí","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",904.8," 2,616,458.6","  345.8"
2010,"San Luis Potosí","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",184.1," 2,616,458.6","   70.4"
2010,"San Luis Potosí","Fondo de aportaciones para los servicios de salud",1066.1," 2,616,458.6","  407.5"
2010,"San Luis Potosí","Fondo para la infraestructura social municipal",1180.2," 2,616,458.6","  451.1"
2010,"San Luis Potosí","Apoyos alimentarios",123.8," 2,616,458.6","   47.3"
2010,"San Luis Potosí","Total",11525.3," 2,616,458.6","4,404.9"
2010,"San Luis Potosí","Fondo de aportaciones para la infraestructura social",1343," 2,616,458.6","  513.3"
2010,"San Luis Potosí","Apoyos para la educaciónn superior",84.5," 2,616,458.6","   32.3"
2010,"San Luis Potosí","Fondo de aportaciones para la educación básica y formal",7153.1," 2,616,458.6","2,733.9"
2010,"San Luis Potosí","Apoyos para infraestructura educativa",120.3," 2,616,458.6","   46.0"
2010,"San Luis Potosí","Fondo de aportaciones para la educación tecnológica y de adultos",107," 2,616,458.6","   40.9"
2010,"Sinaloa","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",965.5," 2,851,333.8","  338.6"
2010,"Sinaloa","Fondo de aportaciones para la infraestructura social",637.7," 2,851,333.8","  223.7"
2010,"Sinaloa","Apoyos alimentarios",128.6," 2,851,333.8","   45.1"
2010,"Sinaloa","Fondo de aportaciones múltiples",314.8," 2,851,333.8","  110.4"
2010,"Sinaloa","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",596," 2,851,333.8","  209.0"
2010,"Sinaloa","Fondo para la infraestructura social estatal",77.3," 2,851,333.8","   27.1"
2010,"Sinaloa","Fondo de aportaciones para la educación tecnológica y de adultos",178.4," 2,851,333.8","   62.6"
2010,"Sinaloa","Fondo de aportaciones para la educación básica y formal",6204.4," 2,851,333.8","2,176.0"
2010,"Sinaloa","Fondo de aportaciones para los servicios de salud",1376.2," 2,851,333.8","  482.7"
2010,"Sinaloa","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",181.9," 2,851,333.8","   63.8"
2010,"Sinaloa","Fondo para la infraestructura social municipal",560.4," 2,851,333.8","  196.6"
2010,"Sinaloa","Apoyos para infraestructura educativa",111.1," 2,851,333.8","   39.0"
2010,"Sinaloa","Total",10455.1," 2,851,333.8","3,666.7"
2010,"Sinaloa","Apoyos para la educaciónn superior",75.2," 2,851,333.8","   26.4"
2010,"Sonora","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",606.1," 2,727,031.9","  222.3"
2010,"Sonora","Total",9812.5," 2,727,031.9","3,598.2"
2010,"Sonora","Fondo de aportaciones para la educación básica y formal",5826.2," 2,727,031.9","2,136.4"
2010,"Sonora","Apoyos alimentarios",105.4," 2,727,031.9","   38.6"
2010,"Sonora","Apoyos para la educaciónn superior",135.2," 2,727,031.9","   49.6"
2010,"Sonora","Fondo de aportaciones para la infraestructura social",379.4," 2,727,031.9","  139.1"
2010,"Sonora","Apoyos para infraestructura educativa",79.8," 2,727,031.9","   29.3"
2010,"Sonora","Fondo de aportaciones múltiples",320.4," 2,727,031.9","  117.5"
2010,"Sonora","Fondo para la infraestructura social municipal",333.3," 2,727,031.9","  122.2"
2010,"Sonora","Fondo para la infraestructura social estatal",46," 2,727,031.9","   16.9"
2010,"Sonora","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",914.7," 2,727,031.9","  335.4"
2010,"Sonora","Fondo de aportaciones para los servicios de salud",1310.5," 2,727,031.9","  480.6"
2010,"Sonora","Fondo de aportaciones para la educación tecnológica y de adultos",196," 2,727,031.9","   71.9"
2010,"Sonora","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",259.4," 2,727,031.9","   95.1"
2010,"Tabasco","Fondo de aportaciones para la educación básica y formal",5247.8," 2,252,641.0","2,329.6"
2010,"Tabasco","Fondo para la infraestructura social municipal",907.6," 2,252,641.0","  402.9"
2010,"Tabasco","Fondo para la infraestructura social estatal",125.2," 2,252,641.0","   55.6"
2010,"Tabasco","Fondo de aportaciones para la infraestructura social",1032.7," 2,252,641.0","  458.4"
2010,"Tabasco","Fondo de aportaciones para la educación tecnológica y de adultos",123.4," 2,252,641.0","   54.8"
2010,"Tabasco","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",448.5," 2,252,641.0","  199.1"
2010,"Tabasco","Total",9406.3," 2,252,641.0","4,175.7"
2010,"Tabasco","Fondo de aportaciones para los servicios de salud",1328.1," 2,252,641.0","  589.6"
2010,"Tabasco","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",746.7," 2,252,641.0","  331.5"
2010,"Tabasco","Apoyos para la educaciónn superior",94.8," 2,252,641.0","   42.1"
2010,"Tabasco","Apoyos para infraestructura educativa",105.6," 2,252,641.0","   46.9"
2010,"Tabasco","Apoyos alimentarios",130.2," 2,252,641.0","   57.8"
2010,"Tabasco","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",148.5," 2,252,641.0","   65.9"
2010,"Tabasco","Fondo de aportaciones múltiples",330.6," 2,252,641.0","  146.7"
2010,"Tamaulipas","Fondo para la infraestructura social estatal",77.2," 3,334,664.4","   23.1"
2010,"Tamaulipas","Apoyos para infraestructura educativa",111.3," 3,334,664.4","   33.4"
2010,"Tamaulipas","Fondo de aportaciones para la educación tecnológica y de adultos",160.4," 3,334,664.4","   48.1"
2010,"Tamaulipas","Total",12756.9," 3,334,664.4","3,825.5"
2010,"Tamaulipas","Apoyos alimentarios",130.7," 3,334,664.4","   39.2"
2010,"Tamaulipas","Fondo de aportaciones para la educación básica y formal",7953.8," 3,334,664.4","2,385.2"
2010,"Tamaulipas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1163.7," 3,334,664.4","  349.0"
2010,"Tamaulipas","Apoyos para la educaciónn superior",102.9," 3,334,664.4","   30.9"
2010,"Tamaulipas","Fondo de aportaciones para los servicios de salud",1664," 3,334,664.4","  499.0"
2010,"Tamaulipas","Fondo para la infraestructura social municipal",560," 3,334,664.4","  167.9"
2010,"Tamaulipas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",596.1," 3,334,664.4","  178.8"
2010,"Tamaulipas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",236.8," 3,334,664.4","   71.0"
2010,"Tamaulipas","Fondo de aportaciones para la infraestructura social",637.2," 3,334,664.4","  191.1"
2010,"Tamaulipas","Fondo de aportaciones múltiples",344.9," 3,334,664.4","  103.4"
2010,"Tlaxcala","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",118.8," 1,186,142.6","  100.1"
2010,"Tlaxcala","Fondo para la infraestructura social municipal",288.5," 1,186,142.6","  243.2"
2010,"Tlaxcala","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",231.9," 1,186,142.6","  195.5"
2010,"Tlaxcala","Fondo de aportaciones para la infraestructura social",328.2," 1,186,142.6","  276.7"
2010,"Tlaxcala","Fondo de aportaciones para los servicios de salud",670.9," 1,186,142.6","  565.6"
2010,"Tlaxcala","Fondo de aportaciones para la educación básica y formal",3021.1," 1,186,142.6","2,547.0"
2010,"Tlaxcala","Fondo de aportaciones múltiples",187.9," 1,186,142.6","  158.4"
2010,"Tlaxcala","Fondo para la infraestructura social estatal",39.7," 1,186,142.6","   33.5"
2010,"Tlaxcala","Total",5027.6," 1,186,142.6","4,238.6"
2010,"Tlaxcala","Fondo de aportaciones para la educación tecnológica y de adultos",55," 1,186,142.6","   46.4"
2010,"Tlaxcala","Apoyos para infraestructura educativa",66.7," 1,186,142.6","   56.3"
2010,"Tlaxcala","Apoyos alimentarios",79," 1,186,142.6","   66.6"
2010,"Tlaxcala","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",413.7," 1,186,142.6","  348.7"
2010,"Tlaxcala","Apoyos para la educaciónn superior",42.2," 1,186,142.6","   35.5"
2010,"Baja California Sur","Apoyos para la educaciónn superior",26.5,"   649,616.1","   40.8"
2010,"Baja California Sur","Fondo de aportaciones para los servicios de salud",515.2,"   649,616.1","  793.2"
2010,"Baja California Sur","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",124.8,"   649,616.1","  192.1"
2010,"Baja California Sur","Fondo de aportaciones para la educación básica y formal",2129.4,"   649,616.1","3,277.9"
2010,"Baja California Sur","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",206.4,"   649,616.1","  317.7"
2010,"Baja California Sur","Fondo de aportaciones múltiples",131.8,"   649,616.1","  202.9"
2010,"Baja California Sur","Fondo de aportaciones para la infraestructura social",59.7,"   649,616.1","   91.9"
2010,"Baja California Sur","Total",3339.6,"   649,616.1","5,140.9"
2010,"Baja California Sur","Apoyos alimentarios",30.5,"   649,616.1","   47.0"
2010,"Baja California Sur","Apoyos para infraestructura educativa",74.8,"   649,616.1","  115.1"
2010,"Baja California Sur","Fondo de aportaciones para la educación tecnológica y de adultos",43.7,"   649,616.1","   67.3"
2010,"Baja California Sur","Fondo para la infraestructura social municipal",52.5,"   649,616.1","   80.8"
2010,"Baja California Sur","Fondo para la infraestructura social estatal",7.2,"   649,616.1","   11.1"
2010,"Baja California Sur","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",128.5,"   649,616.1","  197.8"
2010,"Veracruz de Ignacio de la Llave","Apoyos para infraestructura educativa",263.8," 7,712,247.4","   34.2"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones múltiples",831.1," 7,712,247.4","  107.8"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la infraestructura social",4251.9," 7,712,247.4","  551.3"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",1422.2," 7,712,247.4","  184.4"
2010,"Veracruz de Ignacio de la Llave","Apoyos para la educaciónn superior",113.3," 7,712,247.4","   14.7"
2010,"Veracruz de Ignacio de la Llave","Fondo para la infraestructura social estatal",515.3," 7,712,247.4","   66.8"
2010,"Veracruz de Ignacio de la Llave","Total",29961.6," 7,712,247.4","3,884.9"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",2649.6," 7,712,247.4","  343.6"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la educación tecnológica y de adultos",261.1," 7,712,247.4","   33.9"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la educación básica y formal",17322.5," 7,712,247.4","2,246.1"
2010,"Veracruz de Ignacio de la Llave","Apoyos alimentarios",454," 7,712,247.4","   58.9"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para los servicios de salud",2915.9," 7,712,247.4","  378.1"
2010,"Veracruz de Ignacio de la Llave","Fondo para la infraestructura social municipal",3736.5," 7,712,247.4","  484.5"
2010,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",307.4," 7,712,247.4","   39.9"
2010,"Yucatán","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",138.3," 1,980,690.4","   69.8"
2010,"Yucatán","Fondo de aportaciones múltiples",274.2," 1,980,690.4","  138.4"
2010,"Yucatán","Fondo de aportaciones para la educación básica y formal",4318.9," 1,980,690.4","2,180.5"
2010,"Yucatán","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",432.9," 1,980,690.4","  218.6"
2010,"Yucatán","Apoyos para la educaciónn superior",30.6," 1,980,690.4","   15.4"
2010,"Yucatán","Fondo de aportaciones para los servicios de salud",1024.5," 1,980,690.4","  517.2"
2010,"Yucatán","Fondo para la infraestructura social municipal",727.9," 1,980,690.4","  367.5"
2010,"Yucatán","Apoyos alimentarios",150.2," 1,980,690.4","   75.8"
2010,"Yucatán","Apoyos para infraestructura educativa",93.4," 1,980,690.4","   47.1"
2010,"Yucatán","Fondo de aportaciones para la infraestructura social",828.2," 1,980,690.4","  418.2"
2010,"Yucatán","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",700.6," 1,980,690.4","  353.7"
2010,"Yucatán","Total",7824.6," 1,980,690.4","3,950.4"
2010,"Yucatán","Fondo de aportaciones para la educación tecnológica y de adultos",107," 1,980,690.4","   54.0"
2010,"Yucatán","Fondo para la infraestructura social estatal",100.4," 1,980,690.4","   50.7"
2010,"Zacatecas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",502," 1,509,019.5","  332.7"
2010,"Zacatecas","Total",7818.6," 1,509,019.5","5,181.2"
2010,"Zacatecas","Fondo para la infraestructura social municipal",642.6," 1,509,019.5","  425.9"
2010,"Zacatecas","Fondo de aportaciones para la educación básica y formal",4877.8," 1,509,019.5","3,232.4"
2010,"Zacatecas","Fondo para la infraestructura social estatal",88.6," 1,509,019.5","   58.7"
2010,"Zacatecas","Fondo de aportaciones para la educación tecnológica y de adultos",60.3," 1,509,019.5","   39.9"
2010,"Zacatecas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",324.6," 1,509,019.5","  215.1"
2010,"Zacatecas","Fondo de aportaciones para los servicios de salud",994.4," 1,509,019.5","  659.0"
2010,"Zacatecas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",104.1," 1,509,019.5","   69.0"
2010,"Zacatecas","Apoyos para infraestructura educativa",84.5," 1,509,019.5","   56.0"
2010,"Zacatecas","Fondo de aportaciones para la infraestructura social",731.3," 1,509,019.5","  484.6"
2010,"Zacatecas","Apoyos alimentarios",92.5," 1,509,019.5","   61.3"
2010,"Zacatecas","Fondo de aportaciones múltiples",224.1," 1,509,019.5","  148.5"
2010,"Zacatecas","Apoyos para la educaciónn superior",47.1," 1,509,019.5","   31.2"
2010,"Campeche","Fondo para la infraestructura social municipal",327.8,"   836,747.8","  391.7"
2010,"Campeche","Fondo de aportaciones múltiples",150.2,"   836,747.8","  179.5"
2010,"Campeche","Fondo de aportaciones para los servicios de salud",824.4,"   836,747.8","  985.2"
2010,"Campeche","Apoyos para la educaciónn superior",30.6,"   836,747.8","   36.6"
2010,"Campeche","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",99.6,"   836,747.8","  119.0"
2010,"Campeche","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",290.1,"   836,747.8","  346.7"
2010,"Campeche","Apoyos para infraestructura educativa",72.3,"   836,747.8","   86.4"
2010,"Campeche","Fondo para la infraestructura social estatal",45.2,"   836,747.8","   54.0"
2010,"Campeche","Fondo de aportaciones para la educación tecnológica y de adultos",73.1,"   836,747.8","   87.4"
2010,"Campeche","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",195,"   836,747.8","  233.1"
2010,"Campeche","Apoyos alimentarios",47.3,"   836,747.8","   56.6"
2010,"Campeche","Total",4813,"   836,747.8","5,752.0"
2010,"Campeche","Fondo de aportaciones para la infraestructura social",373,"   836,747.8","  445.8"
2010,"Campeche","Fondo de aportaciones para la educación básica y formal",2807.6,"   836,747.8","3,355.4"
2010,"Coahuila de Zaragoza","Apoyos para la educaciónn superior",47.6," 2,782,012.6","   17.1"
2010,"Coahuila de Zaragoza","Fondo para la infraestructura social municipal",281," 2,782,012.6","  101.0"
2010,"Coahuila de Zaragoza","Fondo de aportaciones para la infraestructura social",319.7," 2,782,012.6","  114.9"
2010,"Coahuila de Zaragoza","Fondo de aportaciones para la educación tecnológica y de adultos",176.7," 2,782,012.6","   63.5"
2010,"Coahuila de Zaragoza","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",180.6," 2,782,012.6","   64.9"
2010,"Coahuila de Zaragoza","Total",9858.6," 2,782,012.6","3,543.7"
2010,"Coahuila de Zaragoza","Apoyos para infraestructura educativa",78.6," 2,782,012.6","   28.2"
2010,"Coahuila de Zaragoza","Fondo para la infraestructura social estatal",38.7," 2,782,012.6","   13.9"
2010,"Coahuila de Zaragoza","Fondo de aportaciones múltiples",212," 2,782,012.6","   76.2"
2010,"Coahuila de Zaragoza","Fondo de aportaciones para los servicios de salud",927.1," 2,782,012.6","  333.2"
2010,"Coahuila de Zaragoza","Fondo de aportaciones para la educación básica y formal",6623.5," 2,782,012.6","2,380.8"
2010,"Coahuila de Zaragoza","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",957.9," 2,782,012.6","  344.3"
2010,"Coahuila de Zaragoza","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",461," 2,782,012.6","  165.7"
2010,"Coahuila de Zaragoza","Apoyos alimentarios",85.8," 2,782,012.6","   30.8"
2010,"Colima","Fondo de aportaciones para la educación básica y formal",2047.4,"   658,909.8","3,107.3"
2010,"Colima","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",97.2,"   658,909.8","  147.4"
2010,"Colima","Apoyos para infraestructura educativa",39.5,"   658,909.8","   59.9"
2010,"Colima","Fondo de aportaciones para la educación tecnológica y de adultos",52.1,"   658,909.8","   79.1"
2010,"Colima","Fondo para la infraestructura social estatal",11.7,"   658,909.8","   17.8"
2010,"Colima","Total",3481.8,"   658,909.8","5,284.3"
2010,"Colima","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",152.8,"   658,909.8","  231.9"
2010,"Colima","Fondo para la infraestructura social municipal",85,"   658,909.8","  128.9"
2010,"Colima","Apoyos para la educaciónn superior",53,"   658,909.8","   80.4"
2010,"Colima","Fondo de aportaciones para la infraestructura social",96.7,"   658,909.8","  146.7"
2010,"Colima","Apoyos alimentarios",30.9,"   658,909.8","   46.9"
2010,"Colima","Fondo de aportaciones para los servicios de salud",693.3,"   658,909.8","1,052.2"
2010,"Colima","Fondo de aportaciones múltiples",123.3,"   658,909.8","  187.1"
2010,"Colima","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",219.1,"   658,909.8","  332.5"
2010,"Chiapas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1642.4," 4,903,754.9","  334.9"
2010,"Chiapas","Total",22578.6," 4,903,754.9","4,604.4"
2010,"Chiapas","Apoyos alimentarios",445.6," 4,903,754.9","   90.9"
2010,"Chiapas","Apoyos para la educaciónn superior",96.6," 4,903,754.9","   19.7"
2010,"Chiapas","Fondo para la infraestructura social estatal",519.3," 4,903,754.9","  105.9"
2010,"Chiapas","Fondo de aportaciones para la educación básica y formal",12005.4," 4,903,754.9","2,448.2"
2010,"Chiapas","Fondo de aportaciones para los servicios de salud",2288.5," 4,903,754.9","  466.7"
2010,"Chiapas","Fondo de aportaciones múltiples",815.6," 4,903,754.9","  166.3"
2010,"Chiapas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",1059.2," 4,903,754.9","  216.0"
2010,"Chiapas","Fondo para la infraestructura social municipal",3765.4," 4,903,754.9","  767.9"
2010,"Chiapas","Apoyos para infraestructura educativa",273.3," 4,903,754.9","   55.7"
2010,"Chiapas","Fondo de aportaciones para la educación tecnológica y de adultos",217," 4,903,754.9","   44.2"
2010,"Chiapas","Fondo de aportaciones para la infraestructura social",4284.8," 4,903,754.9","  873.8"
2010,"Chiapas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",265.8," 4,903,754.9","   54.2"
2010,"Chihuahua","Fondo de aportaciones múltiples",435.6," 3,525,273.2","  123.6"
2010,"Chihuahua","Apoyos alimentarios",132.6," 3,525,273.2","   37.6"
2010,"Chihuahua","Total",12036," 3,525,273.2","3,414.2"
2010,"Chihuahua","Apoyos para la educaciónn superior",191.1," 3,525,273.2","   54.2"
2010,"Chihuahua","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",220.6," 3,525,273.2","   62.6"
2010,"Chihuahua","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",814.7," 3,525,273.2","  231.1"
2010,"Chihuahua","Fondo para la infraestructura social municipal",682.4," 3,525,273.2","  193.6"
2010,"Chihuahua","Apoyos para infraestructura educativa",111.8," 3,525,273.2","   31.7"
2010,"Chihuahua","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1235.7," 3,525,273.2","  350.5"
2010,"Chihuahua","Fondo de aportaciones para la educación tecnológica y de adultos",138.7," 3,525,273.2","   39.4"
2010,"Chihuahua","Fondo para la infraestructura social estatal",94.1," 3,525,273.2","   26.7"
2010,"Chihuahua","Fondo de aportaciones para la infraestructura social",776.5," 3,525,273.2","  220.3"
2010,"Chihuahua","Fondo de aportaciones para la educación básica y formal",7126.5," 3,525,273.2","2,021.5"
2010,"Chihuahua","Fondo de aportaciones para los servicios de salud",1287.8," 3,525,273.2","  365.3"
2010,"Distrito Federal","Fondo de aportaciones para los servicios de salud",2615.8," 8,944,598.9","  292.4"
2010,"Distrito Federal","Apoyos para la educaciónn superior",0," 8,944,598.9","    0.0"
2010,"Distrito Federal","Apoyos alimentarios",422.8," 8,944,598.9","   47.3"
2010,"Distrito Federal","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",1513.5," 8,944,598.9","  169.2"
2010,"Distrito Federal","Fondo para la infraestructura social municipal",0," 8,944,598.9","    0.0"
2010,"Distrito Federal","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",3248.8," 8,944,598.9","  363.2"
2010,"Distrito Federal","Fondo de aportaciones para la educación básica y formal",0," 8,944,598.9","    0.0"
2010,"Distrito Federal","Apoyos para infraestructura educativa",0," 8,944,598.9","    0.0"
2010,"Distrito Federal","Fondo de aportaciones para la infraestructura social",0," 8,944,598.9","    0.0"
2010,"Distrito Federal","Fondo de aportaciones múltiples",422.8," 8,944,598.9","   47.3"
2010,"Distrito Federal","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",400.7," 8,944,598.9","   44.8"
2010,"Distrito Federal","Fondo de aportaciones para la educación tecnológica y de adultos",0," 8,944,598.9","    0.0"
2010,"Distrito Federal","Total",33358.9," 8,944,598.9","3,729.5"
2010,"Distrito Federal","Fondo para la infraestructura social estatal",0," 8,944,598.9","    0.0"
2011,"Aguascalientes","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",211.9," 1,215,094.3","  174.4"
2011,"Aguascalientes","Apoyos para la educaciónn superior",54.8," 1,215,094.3","   45.1"
2011,"Aguascalientes","Fondo para la infraestructura social estatal",19.2," 1,215,094.3","   15.8"
2011,"Aguascalientes","Fondo de aportaciones para la educación básica y formal",2956.3," 1,215,094.3","2,433.0"
2011,"Aguascalientes","Fondo de aportaciones para los servicios de salud",887.9," 1,215,094.3","  730.7"
2011,"Aguascalientes","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",439.2," 1,215,094.3","  361.4"
2011,"Aguascalientes","Fondo para la infraestructura social municipal",139.4," 1,215,094.3","  114.7"
2011,"Aguascalientes","Apoyos para infraestructura educativa",60.3," 1,215,094.3","   49.6"
2011,"Aguascalientes","Fondo de aportaciones para la infraestructura social",158.6," 1,215,094.3","  130.6"
2011,"Aguascalientes","Total",4989.3," 1,215,094.3","4,106.1"
2011,"Aguascalientes","Apoyos alimentarios",55," 1,215,094.3","   45.2"
2011,"Aguascalientes","Fondo de aportaciones para la educación tecnológica y de adultos",67.3," 1,215,094.3","   55.4"
2011,"Aguascalientes","Fondo de aportaciones múltiples",170.1," 1,215,094.3","  140.0"
2011,"Aguascalientes","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",98," 1,215,094.3","   80.6"
2011,"Durango","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",388.8," 1,690,418.2","  230.0"
2011,"Durango","Fondo para la infraestructura social estatal",80.2," 1,690,418.2","   47.4"
2011,"Durango","Apoyos alimentarios",107.7," 1,690,418.2","   63.7"
2011,"Durango","Apoyos para la educaciónn superior",101.3," 1,690,418.2","   59.9"
2011,"Durango","Fondo de aportaciones para la educación básica y formal",5099.6," 1,690,418.2","3,016.8"
2011,"Durango","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",148.1," 1,690,418.2","   87.6"
2011,"Durango","Apoyos para infraestructura educativa",90.6," 1,690,418.2","   53.6"
2011,"Durango","Fondo de aportaciones para los servicios de salud",1176.6," 1,690,418.2","  696.1"
2011,"Durango","Fondo de aportaciones múltiples",299.6," 1,690,418.2","  177.3"
2011,"Durango","Fondo de aportaciones para la infraestructura social",661.5," 1,690,418.2","  391.3"
2011,"Durango","Fondo de aportaciones para la educación tecnológica y de adultos",70.9," 1,690,418.2","   42.0"
2011,"Durango","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",605.2," 1,690,418.2","  358.0"
2011,"Durango","Total",8450.5," 1,690,418.2","4,999.1"
2011,"Durango","Fondo para la infraestructura social municipal",581.4," 1,690,418.2","  343.9"
2011,"Guanajuato","Fondo de aportaciones para la educación básica y formal",10233.4," 5,614,698.4","1,822.6"
2011,"Guanajuato","Fondo de aportaciones para la infraestructura social",2052.9," 5,614,698.4","  365.6"
2011,"Guanajuato","Apoyos alimentarios",234.9," 5,614,698.4","   41.8"
2011,"Guanajuato","Fondo para la infraestructura social estatal",248.8," 5,614,698.4","   44.3"
2011,"Guanajuato","Apoyos para la educaciónn superior",119.8," 5,614,698.4","   21.3"
2011,"Guanajuato","Apoyos para infraestructura educativa",203.3," 5,614,698.4","   36.2"
2011,"Guanajuato","Fondo de aportaciones para la educación tecnológica y de adultos",191.2," 5,614,698.4","   34.1"
2011,"Guanajuato","Total",18009.9," 5,614,698.4","3,207.6"
